"2","3","4","5","6","7","8","9","10","s2to8"
0,0,23,27,32,29,39,40,41,21.4285714285714
30,27,27,26,24,31,44,41,44,29.8571428571429
32,50,42,48,49,49,49,54,56,45.5714285714286
34,51,51,45,46,45,45,48,53,45.2857142857143
30,50,56,50,49,50,55,58,59,48.5714285714286
28,45,49,49,52,54,62,65,66,48.4285714285714
32,46,55,59,59,61,62,61,66,53.4285714285714
24,45,54,62,59,58,59,59,64,51.5714285714286
40,46,50,47,55,58,60,67,67,50.8571428571429
